,date,id,content,hashtags
39,2020-08-30 16:16:06+00:00,1300105020038434816,"🌸✋🌼😷💮👐🌸😷🌼✋💮
#facemasks #facemasks4all
#gifts #shoppingonline #healthandsafety#onlineshopping #socialdistancing #Quarantine
CDC recommends the use of cloth face coverings to supplement social distancing in fight against spread of  #covid19
https://t.co/U3PLC00eep https://t.co/HIm2mKywcj","['facemasks', 'facemasks4all', 'gifts', 'shoppingonline', 'socialdistancing', 'Quarantine', 'covid19']"
40,2020-08-30 15:59:11+00:00,1300100764027826177,"Jim Cooper, more like Jim Cooped-up
#quarantine #COVID19","['quarantine', 'COVID19']"
41,2020-08-30 15:27:52+00:00,1300092883861733376,"STUDENTS, prepare #COVID19 #Quarantine Bag and it's time to review your course calendar for your last day to
Wait-list a class
Add or delete a class
Pictured #OMSsuccess @AndrienWhite2 #AJW96 GRAD Wake Forest basketball #GoDeacs 
#TeamWhite #AW2
SundayMorning MondayThoughts https://t.co/k49suYM5oJ","['COVID19', 'Quarantine', 'OMSsuccess', 'AJW96', 'GoDeacs', 'TeamWhite', 'AW2']"
42,2020-08-30 15:25:21+00:00,1300092249636823041,"Surviving. Week 33 of Covid-19.#cartoon #cartoons #COVID19 #COVIDIDIOTS #coronavirus #coronavirusuk #Isolation #Quarantine #Sloth #HangInThere #humournoir #humor #humour https://t.co/47mYL34erU

Buy this cartoon: https://t.co/6laclJZhSL https://t.co/3wAn46U1by","['cartoon', 'cartoons', 'COVID19', 'COVIDIDIOTS', 'coronavirus', 'coronavirusuk', 'Isolation', 'Quarantine', 'Sloth', 'HangInThere', 'humournoir', 'humor', 'humour']"
43,2020-08-30 15:25:00+00:00,1300092160319066119,Dreading A Pandemic Winter? Some Tips On How I Survived The Isolation Of Arctic Life. #COVID19 #quarantine https://t.co/mVqey2xn7P,"['COVID19', 'quarantine']"
44,2020-08-30 15:20:27+00:00,1300091016368861184,Entire Tui flight 6215 from Zante to Cardiff forced to quarantine after 7 passengers test positive for Covid-19 | #nhs #covid19 #zante #nhswales #Wales #Quarantine ⁦@Channel4News⁩ ⁦@bbc5live⁩  https://t.co/8RhJpfZExk,"['nhs', 'covid19', 'zante', 'nhswales', 'Wales', 'Quarantine']"
45,2020-08-30 14:57:43+00:00,1300085293723381760,On the news:  Everyone on a TUI flight has to #Quarantine after 7 passengers tested positive for #COVID19,"['Quarantine', 'COVID19']"
46,2020-08-30 14:52:30+00:00,1300083980570710020,"The Costa Rican Minister of Health, Daniel Salas, will be in isolation for 14 days due to contact...

Follow @TheCRNews
Hashtag #TCRN

#tcrn #costarica #health #covid19 #quarantine #pandemic #work #virtually 

Read more about it here:https://t.co/jdlaf5Hu9H https://t.co/gJGsVhPAnp","['TCRN', 'tcrn', 'costarica', 'health', 'covid19', 'quarantine', 'pandemic', 'work', 'virtually']"
47,2020-08-30 14:52:13+00:00,1300083909514780672,"lmao.. (cr: @logoposting)
#Quarantine #COVID19 https://t.co/hZkufRjhPp","['Quarantine', 'COVID19']"
48,2020-08-30 14:50:07+00:00,1300083384253734913,"7 keys to #growth in #quarantine: ""Our #NewNormal for #life &amp; #work has forced us to become more resourceful ... my favorite recently discovered #WFH tools &amp; lifehacks have helped me grow &amp; thrive"" during #COVID19 - by @ChristianWehner via @FutureOfCEC https://t.co/stUHbEbbJi https://t.co/scqTGIfYqX","['growth', 'quarantine', 'NewNormal', 'life', 'work', 'WFH', 'COVID19']"
49,2020-08-30 14:44:59+00:00,1300082090734690304,"“COVID Chronicles”

Fujifilm X
•
•
•
#marchonwashington #2020 #blacklivesmatter #globalcitizen #fujifilm #quarantine #globalpandemic #covid19 #shootithowiseeit #justmyshot #keephopealive #photostories #dailyhivepdx… https://t.co/I0HBob7vYB","['marchonwashington', 'blacklivesmatter', 'globalcitizen', 'fujifilm', 'quarantine', 'globalpandemic', 'covid19', 'shootithowiseeit', 'justmyshot', 'keephopealive', 'photostories', 'dailyhivepdx']"
50,2020-08-30 14:27:05+00:00,1300077587549519873,"🌸✋🌼😷💮👐🌸😷🌼✋💮
#facemasks #facemasks4all
#gifts #shoppingonline #healthandsafety #onlineshopping  #socialdistancing #Quarantine
CDC recommends the use of cloth face coverings to supplement social distancing in fight against spread of  #covid19
https://t.co/U3PLC00eep https://t.co/esBiDu2kIg","['facemasks', 'facemasks4all', 'gifts', 'shoppingonline', 'healthandsafety', 'onlineshopping', 'socialdistancing', 'Quarantine', 'covid19']"
51,2020-08-30 14:14:39+00:00,1300074455754997760,"August 30...”RIP, Black Panther”...8x10. #quarantineportraits #quarantine #dailyportrait #COVID19 #fineart #coronovarius #quarantinefaces #fineart @chadwickboseman #ChadwickBoseman #BlackPanther https://t.co/ZgWZdptbQS","['quarantineportraits', 'quarantine', 'dailyportrait', 'COVID19', 'fineart', 'coronovarius', 'quarantinefaces', 'fineart', 'ChadwickBoseman', 'BlackPanther']"
52,2020-08-30 14:11:22+00:00,1300073629317836803,"#ICYMI: The federal government announced that the existing restrictions on international travel into Canada is being extended until September 30, 2020 #COVID19 #TravelRestrictions #Quarantine #EssentialPurpose #NonDiscretionary","['ICYMI', 'COVID19', 'TravelRestrictions', 'Quarantine', 'EssentialPurpose', 'NonDiscretionary']"
